-4.5616,-74.994,578.94
-6.0265,-74.328,578.69
-3.3027,-74.124,578.76
-1.4169,-73.915,578.78
-9.3699,-73.415,578.14
-0.99793,-73.506,578.89
-1.6266,-73.28,578.77
-3.7089,-72.954,578.15
-5.8138,-72.81,578.39
-9.3672,-72.551,577.99
-0.99765,-72.62,578.57
-5.2071,-72.4,578.32
-10.408,-72.147,578.4
-2.0382,-72.205,578.91
-7.7174,-71.955,578.12
-13.732,-71.601,577.38
-5.3802,-71.662,577.93
-12.906,-71.402,577.19
-4.5557,-71.52,578.21
-12.888,-71.133,577.01
-4.5481,-71.304,578.45
-13.142,-71.023,577.37
-4.785,-71.084,577.92
-13.723,-70.717,577.04
-5.3781,-70.792,577.72
-14.809,-70.578,577.15
-6.4579,-70.653,577.84
-16.637,-70.262,576.72
-8.3057,-70.386,577.82
-17.07,-70.085,576.7
-8.7261,-70.135,577.21
-19.777,-69.851,576.47
-11.442,-69.925,577.19
0.25735,-70.02,578.02
-12.712,-69.701,576.89
-0.78864,-69.794,577.9
-14.136,-69.438,576.9
-1.1986,-69.515,577.62
-15.212,-69.255,576.65
-2.4615,-69.365,577.84
-17.271,-69.006,576.47
-8.9308,-69.053,576.97
-19.376,-68.801,576.31
-11.043,-68.874,577.03
-23.087,-68.513,575.76
-14.765,-68.578,576.45
-1.1995,-68.692,577.78
-18.121,-68.369,576.23
-9.7854,-68.421,576.77
-23.494,-68.067,575.53
-15.18,-68.151,576.39
-1.8326,-68.244,577.27
-20.379,-67.891,575.88
-12.056,-67.966,576.64
1.7182,-68.032,577.26
-17.868,-67.678,576.18
-9.5324,-67.674,576.25
-24.349,-67.452,575.47
-16.032,-67.52,576.19
-7.6951,-67.556,576.58
-23.67,-67.165,575.27
-15.377,-67.298,576.56
-2.4519,-67.392,577.46
-23.7,-67.019,575.54
-15.377,-67.057,576.01
-2.8774,-67.2,577.34
-25.752,-66.751,575.28
-17.439,-66.793,575.8
-9.1201,-66.869,576.55
-28.074,-66.562,574.94
-19.769,-66.628,575.69
-11.442,-66.669,576.16
0.88239,-66.77,577.26
-23.069,-66.375,575.43
-14.745,-66.4,575.79
-2.8668,-66.483,576.88
-27.242,-66.144,574.97
-18.927,-66.181,575.46
-10.608,-66.249,576.16
0.88186,-66.342,577.2
-24.47,-65.827,574.56
-16.176,-65.901,575.36
-7.8649,-65.997,576.28
2.1417,-66.144,577.59
-24.09,-65.694,574.96
-15.781,-65.749,575.58
-7.4592,-65.819,576.28
1.0686,-65.94,577.16
-25.723,-65.428,574.7
-17.423,-65.481,575.33
-9.1176,-65.598,576.45
-0.78156,-65.659,577.02
-27.824,-65.251,574.66
-19.518,-65.295,575.22
-11.204,-65.355,575.86
-2.8731,-65.413,576.42
-31.344,-65.012,574.3
-23.05,-65.07,575.02
-14.742,-65.134,575.72
-6.4135,-65.159,576.02
1.9247,-65.272,577.03
-26.805,-64.845,574.61
-18.503,-64.903,575.3
-10.183,-64.948,575.79
-1.8533,-65.036,576.61
-31.916,-64.51,573.82
-23.645,-64.597,574.81
-15.329,-64.59,574.89
-6.8326,-64.762,576.22
1.5064,-64.833,576.87
-29.05,-64.369,574.23
-20.755,-64.424,574.91
-12.449,-64.494,575.65
-4.1221,-64.54,576.12
-35.054,-64.121,573.71
-26.778,-64.197,574.62
-18.472,-64.234,575.13
-10.16,-64.294,575.77
-1.8316,-64.387,576.64
-33.005,-63.937,573.81
-24.719,-63.996,574.56
-16.417,-64.053,575.22
-8.0985,-64.096,575.69
0.23232,-64.188,576.54
-32.328,-63.672,573.79
-24.029,-63.679,574.07
-15.754,-63.796,575.27
-7.4414,-63.845,575.8
0.88563,-63.928,576.57
-32.17,-63.513,573.78
-23.883,-63.568,574.49
-15.584,-63.634,575.23
-7.2672,-63.694,575.86
1.0666,-63.78,576.64
-32.969,-63.274,573.67
-24.683,-63.323,574.33
-16.39,-63.391,575.11
-8.0732,-63.429,575.55
0.2536,-63.528,576.46
-34.014,-63.08,573.77
-25.717,-63.101,574.19
-17.428,-63.178,575.06
-9.1172,-63.242,575.74
-0.78831,-63.271,576.04
-36.277,-62.835,573.37
-27.996,-62.88,574.03
-19.707,-62.939,574.75
-11.403,-63.009,575.51
-3.0809,-63.083,576.23
-38.768,-62.605,572.92
-30.508,-62.68,573.87
-22.209,-62.704,574.27
-13.912,-62.765,574.97
-5.5993,-62.839,575.72
2.7342,-62.926,576.51
-33.789,-62.424,573.52
-25.497,-62.448,573.96
-17.208,-62.508,574.68
-8.9044,-62.584,575.48
-0.58026,-62.65,576.12
-37.293,-62.176,573.05
-29.023,-62.231,573.8
-20.735,-62.283,574.47
-11.606,-62.354,575.26
-3.2878,-62.419,575.91
-41.404,-61.927,572.8
-33.122,-61.943,573.23
-24.849,-61.991,573.9
-12.643,-62.13,575.11
-4.3266,-62.174,575.58
-43.319,-61.757,572.63
-35.04,-61.784,573.17
-26.763,-61.832,573.85
-18.259,-61.924,575.06
-8.0902,-61.943,575.16
0.23101,-62.005,575.76
-39.738,-61.5,572.77
-31.464,-61.528,573.3
-23.17,-61.524,573.48
-7.8499,-61.694,575.28
0.46705,-61.73,575.63
-39.991,-61.327,572.64
-31.72,-61.368,573.29
-23.44,-61.415,573.93
-13.944,-61.657,576.35
-4.949,-61.521,575.35
3.3777,-61.605,576.14
-37.896,-61.106,572.77
-29.623,-61.146,573.41
-19.72,-61.315,575.22
-5.3594,-61.329,575.79
2.9667,-61.382,576.29
-38.514,-60.894,572.72
-30.249,-60.946,573.48
-21.805,-61.073,574.67
-8.6881,-61.066,574.99
-0.37215,-61.143,575.74
-42.624,-60.65,572.51
-34.341,-60.654,572.85
-26.099,-60.757,574.05
-6.4005,-60.849,574.93
1.9185,-60.959,575.98
-40.569,-60.451,572.4
-32.3,-60.486,573.01
-24.026,-60.533,573.67
-8.0873,-60.67,575
0.23036,-60.745,575.72
-44.073,-60.22,572.04
-35.806,-60.248,572.62
-27.542,-60.302,573.37
-5.3461,-60.338,574.33
2.9627,-60.474,575.63
-41.614,-60.031,572.15
-33.354,-60.076,572.86
-25.077,-60.11,573.4
-10.182,-60.347,575.89
-0.60227,-60.299,575.47
-46.322,-59.78,572.01
-38.061,-59.811,572.63
-29.798,-59.853,573.3
-4.9371,-60,575.1
3.3787,-60.062,575.68
-42.607,-59.576,571.92
-34.357,-59.628,572.72
-26.081,-59.657,573.24
-8.935,-59.944,576.05
0.043503,-59.87,575.58
-47.101,-59.305,571.41
-38.864,-59.357,572.24
-30.637,-59.457,573.47
-5.3485,-59.533,574.62
2.9618,-59.632,575.58
-44.494,-59.176,571.83
-36.216,-59.18,572.17
-27.968,-59.253,573.11
-10.62,-59.631,577.06
0.22969,-59.445,575.31
-47.772,-58.942,571.61
-39.507,-58.962,572.15
-31.248,-59.005,572.84
-5.9888,-59.22,575.35
2.3322,-59.244,575.6
-46.944,-58.719,571.33
-38.694,-58.755,572.01
-30.437,-58.802,572.72
-17.762,-59.374,578.56
-2.8667,-58.967,574.94
-52.458,-58.455,570.99
-44.193,-58.46,571.4
-35.97,-58.534,572.44
-27.708,-58.571,573.05
0.25101,-58.761,574.97
-50.001,-58.264,570.99
-41.765,-58.313,571.82
-33.502,-58.339,572.37
-19.852,-58.949,578.48
-4.5275,-58.526,574.71
3.7875,-58.604,575.48
-47.507,-58.054,571.36
-39.257,-58.083,571.98
-30.981,-58.08,572.23
-2.0273,-58.296,574.78
-53.53,-57.854,570.71
-45.289,-57.891,571.44
-37.037,-57.926,572.1
-28.774,-57.96,572.68
-7.2754,-58.326,576.63
3.1407,-58.182,575.22
-49.375,-57.637,570.99
-41.138,-57.682,571.79
-32.868,-57.694,572.19
-2.8556,-57.833,574.33
5.4512,-57.911,575.09
-47.744,-57.443,571.02
-39.494,-57.472,571.64
-31.248,-57.525,572.43
-17.005,-58.392,581.35
-0.60238,-57.708,574.67
-54.719,-57.191,570.42
-46.475,-57.216,571.06
-38.243,-57.272,571.95
-29.973,-57.285,572.34
-0.78147,-57.44,574.58
-55.32,-56.964,570.2
-47.081,-56.992,570.88
-38.833,-57.02,571.49
-30.599,-57.086,572.43
-19.472,-57.806,579.67
-1.0177,-57.271,574.48
-56.096,-56.718,570.05
-47.867,-56.749,570.77
-39.639,-56.796,571.58
-31.402,-56.851,572.41
-1.8265,-57.041,574.49
-57.206,-56.568,570.13
-48.961,-56.588,570.73
-40.717,-56.619,571.38
-32.464,-56.649,571.96
-19.527,-57.551,581.36
-1.4333,-56.864,574.59
-58.003,-56.342,570.07
-49.75,-56.353,570.59
-41.508,-56.38,571.23
-33.263,-56.42,571.92
-0.58092,-56.643,574.69
-57.192,-56.14,570.01
-48.951,-56.163,570.63
-40.708,-56.193,571.28
-32.463,-56.235,571.97
-17.474,-57.291,583.04
1.4747,-56.457,574.7
-56.332,-55.911,570
-48.103,-55.945,570.75
-39.844,-55.953,571.17
-31.606,-56.001,571.94
0.048491,-56.185,574.54
-58.005,-55.714,569.86
-49.76,-55.73,570.42
-41.526,-55.767,571.14
-33.286,-55.812,571.88
-17.069,-56.923,583.62
2.1181,-55.996,574.48
-57.142,-55.482,569.82
-48.901,-55.499,570.4
-40.668,-55.536,571.12
-32.417,-55.56,571.66
0.66472,-55.79,574.5
-59.005,-55.281,569.78
-50.744,-55.276,570.15
-42.512,-55.309,570.85
-34.28,-55.356,571.64
-18.965,-56.541,584.24
0.04173,-55.58,574.49
-60.618,-55.049,569.71
-52.358,-55.041,570.07
-44.121,-55.06,570.64
-35.883,-55.085,571.21
-16.665,-56.409,585.11
4.8176,-55.381,574.57
-55.912,-54.86,569.71
-47.693,-54.901,570.53
-39.452,-54.93,571.16
-31.2,-54.953,571.66
-15.825,-56.157,584.48
2.5324,-55.152,574.37
-59.592,-54.631,569.46
-51.352,-54.644,570.03
-43.117,-54.669,570.66
-34.884,-54.711,571.39
-12.397,-55.81,583.35
6.4811,-54.985,574.79
-56.32,-54.442,569.66
-48.091,-54.471,570.35
-39.854,-54.501,571
-31.602,-54.519,571.46
-16.269,-55.808,585.27
2.3039,-54.763,574.44
-60.99,-54.187,569.35
-52.729,-54.172,569.63
-44.505,-54.199,570.29
-36.306,-54.275,571.4
-17.949,-55.609,585.61
5.231,-54.532,574.42
-58.546,-53.999,569.41
-50.309,-54.013,569.98
-42.079,-54.042,570.65
-33.831,-54.058,571.11
-19.676,-55.448,585.9
-1.0174,-54.295,573.91
-65.516,-53.767,569.02
-57.246,-53.744,569.25
-49.006,-53.746,569.69
-40.83,-53.835,570.98
-32.586,-53.857,571.49
0.66345,-54.081,574.09
-64.908,-53.552,568.54
-56.696,-53.582,569.32
-48.469,-53.606,569.96
-40.248,-53.648,570.74
-32.003,-53.671,571.26
-18.162,-54.977,585.68
1.0565,-53.883,573.96
-65.309,-53.344,568.67
-57.08,-53.358,569.29
-48.844,-53.371,569.84
-40.611,-53.393,570.42
-32.4,-53.462,571.44
-0.78183,-53.628,573.96
-67.16,-53.135,568.53
-58.923,-53.141,569.08
-50.685,-53.149,569.6
-42.468,-53.186,570.35
-34.231,-53.211,570.92
-19.854,-54.55,585.63
0.04094,-53.423,573.73
-67.501,-52.881,568.28
-59.271,-52.887,568.83
-51.063,-52.918,569.59
-42.841,-52.943,570.22
-34.608,-52.965,570.76
-17.527,-54.343,585.73
3.9825,-53.256,574.17
-63.84,-52.704,568.55
-55.616,-52.72,569.19
-47.397,-52.748,569.89
-39.162,-52.767,570.43
-29.587,-55.286,597.73
-16.048,-54.138,585.84
3.3578,-53.012,573.78
-65.828,-52.448,568.18
-57.619,-52.471,568.9
-49.401,-52.491,569.53
-41.177,-52.512,570.11
-32.961,-52.556,570.87
-16.26,-53.928,585.86
4.396,-52.824,574
-65.037,-52.26,568.15
-56.839,-52.295,569.01
-48.614,-52.314,569.62
-40.398,-52.352,570.38
-32.162,-52.378,570.95
-17.124,-53.717,585.63
2.1129,-52.575,573.57
-68.143,-52.067,568.12
-59.918,-52.078,568.73
-51.69,-52.091,569.31
-43.471,-52.12,569.98
-35.243,-52.149,570.61
-18.972,-53.419,585.18
0.46079,-52.321,573.34
-69.989,-51.855,567.94
-61.763,-51.864,568.55
-53.547,-51.887,569.24
-45.326,-51.913,569.91
-37.094,-51.935,570.47
-22.178,-53.233,584.9
-13.739,-53.297,585.74
4.602,-52.189,573.89
-66.212,-51.603,567.96
-58.007,-51.625,568.68
-49.796,-51.649,569.36
-41.578,-51.673,569.98
-33.364,-51.715,570.73
-17.275,-52.977,585.01
1.7039,-51.945,573.78
-70.372,-51.422,567.7
-62.159,-51.44,568.41
-53.937,-51.454,569.01
-45.712,-51.471,569.59
-37.489,-51.498,570.21
-22.786,-52.783,584.85
-14.353,-52.861,585.85
3.543,-51.777,573.71
-69.348,-51.22,567.82
-61.125,-51.23,568.43
-52.902,-51.243,569.02
-44.685,-51.268,569.68
-36.468,-51.305,570.41
-20.455,-52.557,584.74
-12.02,-52.63,585.68
6.2649,-51.555,574.05
-67.305,-51.02,567.86
-59.094,-51.04,568.56
-50.867,-51.051,569.1
-42.646,-51.073,569.69
-34.435,-51.121,570.52
-20.477,-52.361,584.68
-12.046,-52.454,585.84
5.2008,-51.358,573.67
